ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Piso en Tobarra, 75 m. de superficie, 2 habitaciones, 2 baños, propiedad en obra nueva.,Extras: ascensor.",Anuncio actualizado el 16 de noviembre,0,0,2,0,0,,,no indicado,planta 4ª,,0,,,83132336,Piso,,1,Tobarra,," , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",75,69,2019-04-12,,75000,0,2,0,0,0,
"PISO. ZONA POLICÍA NACIONAL,Piso muy luminoso y soleado, todo exterior de 85 m2 de superficie útil, en cuarta planta sin ascensor. Tiene cuatro dormitorios, un baño completo, amplio salón comedor con balcón, cocina, despensa y lavadero.",Anuncio actualizado el 10 de abril,0,1,1,0,0,segunda mano/buen estado,,,planta 4ª exterior,,0,,,84430116,Piso,,0,Hellín,"Calle Fortunato Arias, Hellín"," Calle Fortunato Arias, Hellín , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",85,,2019-04-12,sur,35000,0,4,0,0,0,
"La vivienda tiene en su totalidad 515, 05 metros, divididos de la siguiente forma Superficie vivienda 196, 60 metros- Patio 201, 87 metros- Sala caldera (agua doméstica y calefacción) 23, 29 metros- Trastero externo 23, 59 metros- Garaje 25, 99 metros- Terraza 43, 71 metros, distribución:,terraza descubierta de 45 m2.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1643146, Chalet adosado,,,Pozohondo,"Calle Nueva, 11"," Calle Nueva, 11 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",670,197,2019-04-12,,190000,0,5,1,0,1,
"Piso de 114 m2 en zona céntrica, muy luminoso, con 4 habitaciones amplias, 2 baños con ventana, salón con balcon, cocina amueblada y lavadero. Con trastero incluido en el precio. Garaje incluido., la casa dispone de:,portero automático.",Anuncio actualizado el 18 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,1774636,Piso,,1,Hellín,"Calle Balmes, 10"," Calle Balmes, 10 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",140,114,2019-04-12,,120000,0,4,1,0,0,
"El piso tiene 3 habitaciones, 1 terraza, 1 baňo una despensa, galería. Aire acondicionado y calefacción, estado muy nuevo apenas se a vivido en el pir tener otra vivienda.",Anuncio actualizado el 25 de febrero,1,0,1,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,363572,Piso,,0,Ontur,"Calle Nueva, 73"," Calle Nueva, 73 , Ontur , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",90,,2019-04-12,,75000,0,3,0,0,1,
Casa independiente de 4 habitaciones a reformar y con muchas posibilidades. Situada en el centro del casco antiguo. Sólo VENTA abstenerse para alquiler. Precio negociable.,Anuncio actualizado el 21 de enero,0,0,1,0,0,segunda mano/para reformar,,no indicado,1 planta,,0,,,25603260, Chalet adosado,,,Hellín,"Calle Perdiz, 8"," Calle Perdiz, 8 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",130,110,2019-04-12,este,35000,0,4,0,0,0,
estupendo piso en ocasión.,Anuncio actualizado el 7 de abril,0,1,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,27728786,Piso,,0,Hellín,"Calle Baños, 1"," Calle Baños, 1 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",80,70,2019-04-12,,24000,0,3,0,0,0,
"Casa de 2 plantas compuesta por dos chalets comunicados entre si formando una superficie total de 436 m2 destinada a vivienda. Situada a 150m del colegio de Ntra. Sra. del Rosario, a 250- 300m del recinto ferial, mercado, estadio de futbol, piscina municipal y parque de Hellín. Es un barrio tranquilo. Precio negociable.",Anuncio actualizado el 10 de abril,0,0,2,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,29179896, Casa o chalet independiente,,,Hellín,"Calle Nuestra Señora de Lourdes, 19"," Calle Nuestra Señora de Lourdes, 19 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",690,350,2019-04-12,,368000,0,9,1,1,0,
"adosado a estrenar, junto hospital de hellin, garaje para 4 vehiculos, 2 aseos completos, 4 habitaciones, cocina y salon comedor. garaje de 55 metros cuadrados.",Anuncio actualizado el 24 de marzo,0,0,2,0,0,segunda mano/buen estado,,inmueble exento,2 plantas,plaza de garaje incluida en el precio,0,,,29570324, Chalet adosado,,,Hellín,"Calle Empresario Pedro Ródenas Córcoles, 2"," Calle Empresario Pedro Ródenas Córcoles, 2 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",150,100,2019-04-12,este,144000,0,4,1,0,1,
"Precio negociable.,Garaje opcional,También en alquiler con opción a compra.",Anuncio actualizado el 4 de abril,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,30513276,Piso,,0,Tobarra,"Calle Benavente, 21"," Calle Benavente, 21 , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",125,,2019-04-12,,55000,0,3,0,0,1,
"Casa de dos plantas+cámara para reformar a su gusto. En una de las mejores zonas de la ciudad. Calle de Eras, las procesiones de semana santa pasan por la misma puerta. De interés turístico. Muy cerca de la estación de autobuses. Delene.",Anuncio actualizado el 26 de enero,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,31790566, Casa de pueblo,,,Hellín,"Calle eras, 46"," Calle eras, 46 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",80,,2019-04-12,oeste,25000,0,3,1,0,1,
"Si buscas tranquilidad y vida sana, es el lugar y la casa ideal.",Anuncio actualizado el 9 de abril,0,0,2,0,1,segunda mano/buen estado,,no indicado,2 plantas,,0,,,32136053, Casa de pueblo,,,Pozohondo,"Calle iglesia, 17"," Calle iglesia, 17 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",200,150,2019-04-12,"norte, sur, este",25000,0,5,1,0,1,
Totalmente amueblado.,Anuncio actualizado el 8 de abril,0,1,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,33884152,Piso,,1,Tobarra,"Plaza la libertad, 11"," Plaza la libertad, 11 , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",127,,2019-04-12,,135000,1,4,0,0,1,
"Piso exterior, soleado, en segunda y última planta de edificio. 120 metros útiles. Salón, sala de estar y tres dormitorio más terraza. No ascensor; gastos de comunidad tres euros. Necesita actualizacion en el baño.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,planta 2ª exterior,,0,,,34344003,Piso,,0,Hellín,"Calle mono, 16"," Calle mono, 16 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",140,120,2019-04-12,"este, oeste",71000,0,5,0,0,1,
"Piso céntrico en Pozohondo amueblado y completamente equipado para vivir, con cochera particular (se puede emplear como plaza de garaje y trastero todo junto), tiene un patio de 50 m² muy espacioso en el cual hay construida una habitación con chimenea.,Todo se encuentra en planta primera.",Anuncio actualizado el 21 de noviembre,1,0,2,1,0,segunda mano/buen estado,2010,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,34442498,Piso,,0,Pozohondo,"Avenida mancha, 6"," Avenida mancha, 6 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",150,,2019-04-12,,86000,0,3,1,0,0,
"Venta de piso en tobarra calle calvario 3 dormitorios, salón, baño, cocina. lavadero, 2 terrazas completamente amueblado es un edifico de 3 plantas sin ascensor muy cuidado. 3ª Planta. Amueblado. Terraza. Calefacción.",Anuncio actualizado el 26 de noviembre,1,0,1,1,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,,371344,Ático,,0,Tobarra,"Calle Calvario, 1"," Calle Calvario, 1 , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",120,115,2019-04-12,,65000,0,3,0,0,0,
"Vivienda en 3ª planta de 90 m2 útiles,Salón con chimenea y terraza,Cocina amueblada con electrodomésticos, Despensa y Lavadero equipados,4 Dormitorios (2 con armarios empotrados),2 Cuartos de baño (Bañera / Ducha),Armario empotrado grande en pasillo,Aire Acondicionado en un dormitorio,Trastero,Suelo de terrazo acristalado,No necesita reforma,Listo para entrar a vivir,Plaza de Garaje,Interesados Preguntar por Alfonso.",Anuncio actualizado el 7 de abril,1,0,2,1,0,segunda mano/buen estado,1990,,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,36299423,Piso,,1,Hellín,"Calle Garcilaso de la Vega, 4"," Calle Garcilaso de la Vega, 4 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",110,90,2019-04-12,este,78000,0,4,1,0,1,
"CASA ADOSADA SIN ESTRENAR,,La vivienda consta de 2 plantas y garaje privado.,En la planta baja esta el salón, cocina con patio y un baño completo.,En la 1 planta hay 4 dormitorios, 2 baños (uno de ellos en la habitación principal), una terraza y un patio. , ,Precio muy interesante.",Anuncio actualizado el 18 de febrero,0,1,3,0,0,segunda mano/buen estado,2010,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,37046762, Chalet adosado,,,Tobarra,Calle Colón s/n," Calle Colón s/n , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",143,,2019-04-12,,86000,0,4,0,0,1,
Casa muy amplia situada en el centro del pueblo. Calle rio.,más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/para reformar,,,,,0,,,37833760, Casa de pueblo,,,Hellín,"Calle Río, 8"," Calle Río, 8 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",300,,2019-04-12,,48000,0,4,0,0,0,
"Vendo chalet adosado del 2006 pero prácticamente sin uso a 20 min de Albacete, 150m2, cocina amueblada, salón, 4 dormitorios, 2 baños y un aseo, patio de 17 m2 y garaje, calefacción individual mediante acumuladores, suelo de tarima y ventanas de climalit, puerta exterior blindada. Garaje. Calefacción. Jardín.",Anuncio actualizado el 7 de abril,0,0,3,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,37832907, Chalet adosado,,,Pozohondo,"Calle Emilia Ibáñez, 35"," Calle Emilia Ibáñez, 35 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",150,,2019-04-12,,80000,0,4,0,0,0,
"coqueta, cómoda y luminosa vivienda, toda exterior, con acceso independiente desde la calle, totalmente amueblada, decorada y con electrodomésticos. Lietor fue considerado el pueblo más bonito de Castilla La Mancha en 2017.",Anuncio actualizado el 10 de marzo,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,38122020,Piso,,0,Liétor,x s/n," x s/n , Liétor , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",55,,2019-04-12,,38000,0,3,0,0,0,
"Casa muy bonita en la calle más emblematica de hellin. C/san Rafael nº22.vistas preciosas.,Salon con chimenea y rejas muy antiguas.,Se ha respetado muros y paredes exteriores.,Todo el interior reformado.,Vendo o cambio por otra propiedad.",Anuncio actualizado el 7 de abril,0,0,1,0,1,segunda mano/buen estado,,,2 plantas,,0,,,29079932, Casa rural,,,Hellín,"Calle San Rafael, 22"," Calle San Rafael, 22 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",150,,2019-04-12,,28000,0,2,0,0,0,
"Casa situada en el término de Albatana (Albacete), en partido de la Venta. Está compuesta de tres habitaciones, un cuarto de baño, una cocina, un comedor, corral y trasteros. A su vez dispone de luz, agua potable, alcantarillado y aljibe propio. Frente a la casa también están repartidas 11.180m2 de tierras para el cultivo de regadío. Es un lugar tranquilo, acogedor y rodeado de naturaleza.",Anuncio actualizado el 10 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,38431331, Casa de pueblo,,,Albatana,Calle la Venta s/n," Calle la Venta s/n , Albatana , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",320,,2019-04-12,,69000,0,4,1,0,0,
"Preciosa casa rural de dos plantas y 170 m2 cerca de la sierra de Alcaraz y a tan sólo media hora de Albacete. Amueblada, con chimenea y lista para entrar a vivir. Dos baños. Cinco dormitorios y buhardilla. Amueblado. Trastero. Terraza. Calefacción.",Anuncio actualizado el 16 de diciembre,0,0,2,1,1,segunda mano/buen estado,2004,inmueble exento,2 plantas,,0,,,38417946, Casa rural,,,Pozohondo,"Calle San José, 3"," Calle San José, 3 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",170,,2019-04-12,,134500,0,5,1,0,1,
"Se vende casa en calle de la vía, consta de: 4 dormitorios, 1 baño, cocina y salón. La casa se distribuye en dos plantas. La vivienda necesita reforma. No hay honorarios por intermediación inmobiliaria.",Anuncio actualizado el 25 de septiembre,0,0,1,0,0,segunda mano/para reformar,,en trámite,,,0,,,38653226, Chalet pareado,,,Hellín,Calle Vía," Calle Vía , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",113,,2019-04-12,,51820,0,4,0,0,0,
"Casa de 2 plantas, con garage para 2 coches, terraza, 4 dormitorios, 1 baño completo, cocina, despensa, 2 salones uno con chimenea, muy amplia y recientemente reformada.",Anuncio actualizado el 4 de marzo,0,0,1,0,1,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,39220072, Casa de pueblo,,,Tobarra,"Avenida de Santiago, 1"," Avenida de Santiago, 1 , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",250,,2019-04-12,sur,46000,0,4,1,0,1,
"Se vende piso amueblado en Hellin. Precio negociable. El indicado es el valor de referencia de la JJ. CC. de Castilla La Mancha. Se trata de un tercero, en el centro de Hellín (zona del Rabal). Su superficie es de 105 m2 útiles, de parquet. Consta de 4 dormitorios, 2 baños, salón, terraza, cocina y galería. Calefacción central.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,calefacción central: gasoil,40100883,Piso,,1,Hellín,"Calle Arquitecto Justo Millán Espinosa, 2"," Calle Arquitecto Justo Millán Espinosa, 2 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",106,105,2019-04-12,este,74000,0,4,0,0,1,
"Edifico de tres plantas sobre rasante y una bajo rasante. Vivienda distribuida en salón-comedor, cuatro dormitorios, dos cuartos de baño, cocina, garaje.",Anuncio actualizado el 3 de abril,0,0,2,0,0,segunda mano/buen estado,,,planta 2ª,plaza de garaje incluida en el precio,0,,,81183782,Piso,,1,Hellín,Plaza Juan Carlos I," Plaza Juan Carlos I , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",113,89,2019-04-12,,65851,0,4,0,0,0,
"Piso amueblado, con electrodomésticos. En el centro.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,81318982,Piso,,0,Liétor,"Calle Hospital, 1"," Calle Hospital, 1 , Liétor , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",80,,2019-04-12,,55000,0,3,0,0,0,
"Vivienda unifamiliar dividida en 3 plantas. Garaje con puerta mecanizada. Chimenea en 3 planta. Habitaciones muy amplias. Precio negociable. Opcion subrogación a hipoteca. Muy soleado, todas las habitaciones tienen luz natural. Terminaciones con gran calidad. Pintado recientemente. Listo para entrar a vivir.",Anuncio actualizado el 17 de marzo,0,1,3,0,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,82150636, Chalet adosado,,,Tobarra,Calle Cautivo s/n," Calle Cautivo s/n , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",200,185,2019-04-12,,130000,0,4,0,0,1,
AVENIDA DE LA MANCHA 33. Se vende chalet amueblado para entrar a vivir en Pozohondo. 157 metros construidos sobre una parcela de 600 metros.,más de 5 meses sin actualizar,0,0,2,1,1,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,,82460159, Casa de pueblo,,,Pozohondo,"Avenida Mancha, 33"," Avenida Mancha, 33 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",600,,2019-04-12,,100000,0,3,1,0,1,
"El inmueble (CASA UNIFAMILIAR) se encuentra situado en el municipio de Tobarra (ALBACETE). La vivienda consta de dos plantas y se distribuye en: - Planta Baja: dos dormitorios, salón-comedor, cocina, patio. - Planta Primera: ta salón-comedor. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,38624804, Casa o chalet independiente,,,Tobarra,Calle cristo de la antigua," Calle cristo de la antigua , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",201,,2019-04-12,,17927,0,2,0,0,0,
"El inmueble (PISO) se encuentra situado en el municipio de Hellín (ALBACETE). La vivienda está ubicada en un edificio de un edificio de tres alturas. La vivienda se distribuye en tres dormitorios, salón-comedor, cocina, un cuarto de baño. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª,,0,,,36534055,Piso,,0,Hellín,Calle alhóndiga," Calle alhóndiga , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",105,,2019-04-12,,41825,0,5,0,0,0,
"El inmueble (PISO) se encuentra situado en el municipio de Hellín (ALBACETE). La vivienda está ubicada en un edificio de un edificio de cinco alturas. La vivienda se distribuye en tres dormitorios, salón-comedor, cocina, un cuarto de baño, un balcón.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 1ª,,0,,,36540663,Piso,,0,Hellín,Avenida poeta mariano tomás," Avenida poeta mariano tomás , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",90,72,2019-04-12,,44635,0,3,0,0,0,
"El inmueble (CHALET ADOSADO) se encuentra situado en el municipio de Hellín (ALBACETE). Cuenta con trastero anejo. La vivienda consta de tres plantas y se distribuye en: - Planta Baja: un dormitorio, salón-comedor, cocina, un aseo. - Planta Primera: dos dormitorios, salón-comedor, un cuarto de baño. - Planta Segunda: dos dormitorios, trastero. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,38626314, Chalet adosado,,,Hellín,Calle cantarería," Calle cantarería , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",174,,2019-04-12,,31620,0,5,0,0,0,
"El inmueble (CASA UNIFAMILIAR) se encuentra situado en el municipio de Hellín (ALBACETE). La vivienda consta de una planta y se distribuye en: - Planta Baja: salón-comedor, cocina, un cuarto de baño. - Planta Primera: cuatro dormitorios, dos cuartos de baño.",Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,,,,,0,,,38627026, Casa o chalet independiente,,,Hellín,barrio nuevo," barrio nuevo , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",134,,2019-04-12,,33540,0,4,0,0,0,
"El inmueble (PISO) se encuentra situado en el municipio de Tobarra (ALBACETE). La vivienda está ubicada en un edificio de un edificio de cuatro alturas. La vivienda se distribuye en tres dormitorios, salón-comedor, cocina, un cuarto de baño. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª,,0,,,36529806,Piso,,0,Tobarra,Plaza españa," Plaza españa , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",81,,2019-04-12,,43413,0,3,0,0,0,
"Edificio residencial VIVIENDA INDIVIDUAL - Cerrada hasta 4P. de 3 plantas sobre rasante. La vivienda se encuentra distribuida en tres dormitorios, baño, salón y cocina.",Anuncio actualizado el 3 de abril,0,0,1,0,0,segunda mano/buen estado,,,planta 3ª,,0,,,81392591,Piso,,0,Hellín,Calle Juan Martínez Parras," Calle Juan Martínez Parras , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",120,98,2019-04-12,,33604,0,3,0,0,0,
"El inmueble (PISO) se encuentra situado en el municipio de Hellín (ALBACETE). La vivienda está ubicada en un edificio de cuatro alturas. La vivienda se distribuye en tres dormitorios, salón-comedor, cocina, un cuarto de baño. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 4ª,,0,,,38663414,Piso,,0,Hellín,Calle san carlos," Calle san carlos , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",75,60,2019-04-12,,26823,0,3,0,0,0,
"Se trata de una vivienda entre medianerias compuesta de planta baja y alta Vivienda en dos altura, con patio trasero La Propiedad tiene pendiente de inscripción en el Registro el Título de Propiedad del Inmueble. Consultar su situación actual, así como, las condiciones de su transmisión.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,83086341, Casa o chalet independiente,,,Tobarra,Calle Arrabal," Calle Arrabal , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",202,,2019-04-12,,53900,0,4,0,0,0,
El inmueble (PISO) se encuentra situado en el municipio de TOBARRA (ALBACETE). El inmueble (PISO) se distribuye en dos habitaciones y un baño. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.,Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,83086863,Piso,,0,Tobarra,Calle Calvario," Calle Calvario , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",226,85,2019-04-12,,19288,0,2,0,0,0,
"Vivienda de segunda mano en hellin, con posibilidad de financiación de hasta el 100%. Consta de tres dormitorios, cocina independiente, salón, baño, aseo y suelos de terrazo. Servicios cercanos a la zona y buenos accesos por carretera.",Anuncio actualizado el 21 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,37387757,Piso,,0,Hellín,Calle doctor fleming," Calle doctor fleming , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",112,,2019-04-12,,47250,0,3,0,0,0,
Patio de 13m2. Con suelo de mármol y ventanas dobles.,Anuncio actualizado el 22 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,83235053, Chalet adosado,,,Hellín,"Cuesta la Cárcel, 13"," Cuesta la Cárcel, 13 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",90,,2019-04-12,,129000,0,3,0,0,1,
"Se vende casa en Hellín, el inmueble se encuentra en mal estado de conservación.",Anuncio actualizado el 4 de febrero,0,0,sin baños,0,0,segunda mano/para reformar,,inmueble exento,,,0,,,83288763, Chalet adosado,,,Hellín,San Blas," San Blas , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",66,,2019-04-12,,23000,0,sin habitación,0,0,0,
"Piso situado en Plaza Juan Carlos I (Martinez Parras) 95 mts, 1 planta, muy luminoso, totalmente amueblado, cocina equipada y lavadero, 3 habitaciones, anteriormente 4, 2 armarios empotrados, amplio salón comedor, dos baños, balcón exterior, aparcamiento en garaje y trastero. Particular, precio negociable.",Anuncio actualizado el 7 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,83290652,Piso,,0,Hellín,"Plaza Juan Carlos I, 15"," Plaza Juan Carlos I, 15 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",95,,2019-04-12,,80000,0,3,1,0,1,
"El inmueble (PISO) se encuentra situado en el municipio de Tobarra (ALBACETE). La vivienda está ubicada en un edificio de un edificio de tres alturas. La vivienda se distribuye en dos dormitorios, salón-comedor, cocina. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 2ª,,0,,,36540795,Piso,,0,Tobarra,Calle ramón y cajal," Calle ramón y cajal , Tobarra , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",80,,2019-04-12,,42787,0,2,0,0,0,
"Este chalet se encuentra en Calle Miguel Hernández, 02141, Pozohondo, Albacete. Es un chalet que tiene 180 m2 de los cuales 130 m2 son útiles y dispone de 4 habitaciones y 1 baños.,Se trata de un inmueble exterior. Incluye garaje, chimenea, cocina equipada y jardín y tiene calefacción gasoil / individual, bodega y ventanas aluminio.",Anuncio actualizado el 16 de diciembre,0,0,1,0,0,,,en trámite,1 planta,,1,,calefacción individual,83055984, Casa o chalet,,,Pozohondo,Calle Miguel Hernández," Calle Miguel Hernández , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",180,130,2019-04-12,,147000,0,4,0,0,0,
La casa dispone de placas solares y almendros.,Anuncio actualizado el 1 de abril,0,0,1,0,1,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,,83784080, Finca rústica,,,Ontur,Paraje los Aristeros s/n," Paraje los Aristeros s/n , Ontur , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",10000,,2019-04-12,,80000,0,2,0,0,1,
Piso en el centro de hellin haría falta alguna reforma pero es muy amplio y todo exterior tanto el lugar como la orientación da mucho juego.. . también aceptaría cambio o permuta por algún piso en zona de murcia o zona de playa cualquier duda llamar y comento...,Anuncio actualizado el 17 de marzo,0,1,1,1,0,segunda mano/para reformar,,,planta 2ª exterior,,0,,,83831093,Piso,,0,Hellín,Calle Doctor Alonso Santos s/n," Calle Doctor Alonso Santos s/n , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",119,115,2019-04-12,este,59900,0,4,0,0,1,
"Calle Emilia Ibañez. Casa unifamiliar de 113 m y 3 plantas, 4 habitaciones, 2 baños, salón liminoso, cocina, garaje de 2 o más plazas(entrada desde el interior y exterior de la casa), terraza interior y bodega Extras: Balcón en la habitación principal, agua caliente, calefacción individual de gasoleo de gran calidad y puerta blindada. Garaje. Trastero. Terraza. Calefacción. Jardín.",Anuncio actualizado el 29 de enero,1,0,2,0,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,0,,,32051073, Casa o chalet independiente,,,Pozohondo,"Calle emilia ibáñez, 5"," Calle emilia ibáñez, 5 , Pozohondo , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",113,,2019-04-12,,70000,0,4,1,0,1,
"Mágnifico piso en el Jardín, zona inmejorable, todo exterior, muy luminoso, calefacción central.",Anuncio actualizado el 12 de febrero,1,1,2,1,0,segunda mano/buen estado,,no indicado,planta 8ª exterior,,0,,,84134903,Piso,,1,Hellín,"Calle Padre Rodríguez, 1"," Calle Padre Rodríguez, 1 , Hellín , Campo de Hellín, Albacete ",,,"Campo de Hellín, Albacete",130,115,2019-04-12,este,90000,0,4,0,0,0,
