link,num_link,obtention_date,province
http://idealista.com/venta-viviendas/garrucha-almeria/,407,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/levante/area-de-turre-bedar/,387,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/zapillo/,167,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/villablanca-torrecardenas/,118,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/vega-de-aca-nueva-almeria-cortijo-grande/,189,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/retamar/,179,2019-03-28,almeria
http://idealista.com/venta-viviendas/roquetas-de-mar/el-parador/el-parador/,224,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/plaza-de-toros/,115,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/los-angeles-cruz-de-caravaca-piedras-redondas/,274,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/la-chanca-pescaderia/,41,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/la-canada-costacabana-loma-cabrera/,232,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/esperanza-quemadero/,80,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/el-alquian-san-miguel/,88,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/ciudad-jardin-tagarete/,182,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/centro-rambla/,243,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/centro/,361,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/castell-del-rey/,17,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/barrio-san-luis-los-molinos/,334,2019-03-28,almeria
http://idealista.com/venta-viviendas/almeria/altamira-oliveros-barrio-alto/,341,2019-03-28,almeria
http://idealista.com/venta-viviendas/adra-almeria/,287,2019-03-28,almeria
http://idealista.com/venta-viviendas/el-ejido/el-ejido/,1588,2019-03-28,almeria
http://idealista.com/venta-viviendas/el-ejido/santa-maria-del-aguila/,264,2019-03-28,almeria
http://idealista.com/venta-viviendas/el-ejido/san-agustin/,9,2019-03-28,almeria
http://idealista.com/venta-viviendas/el-ejido/matagorda/,29,2019-03-28,almeria
http://idealista.com/venta-viviendas/el-ejido/las-norias/,134,2019-03-28,almeria
http://idealista.com/venta-viviendas/el-ejido/guardias-viejas/,20,2019-03-28,almeria
