ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Vivienda de 3 dormitorios, salón, cocina y 2 baños. Ascensor, camarote, terraza y calef. ind. gas. Buena orientación. Elementos comunes en buen estado.,.",Anuncio actualizado el 31 de enero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 2ª,,0,,,32489336,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Arriagako Atea , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Arriagako Atea,,Álava,96,88,2019-03-29,este,220000,0,3,1,0,1,
"Se vende dúplex de 73m2 distribuidos en amplia cocina equipada, salón, 2 dormitorios y 1 baño. Cuenta con una terraza abierta desde la que se disfrutan bonitas vistas. Dispone de camarote, servicios centrales. Plaza de garaje con opción de comprar o alquilar, aparte del precio. Buena altura, exterior y con orientación este. Para entrar a vivir.",Anuncio actualizado el 29 de enero,0,0,1,0,0,,,,planta 7ª,,0,,,84060706,Dúplex,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Voluntaria Entrega , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Voluntaria Entrega,,Álava,73,,2019-03-29,,179000,0,2,0,0,0,
"Se vende vivienda de 87m2, distribuidos en 3 dormitorios, 2 baños, salón y cocina con tendedero. Dispone de camarote, portal con rampa y calefacción individual de gas. Todo exterior con buena altura y vistas despejadas. Bien situada, en barrio consolidado con todo tipo de comercios y comunicado mediante tranvía y autobuses urbanos.",Anuncio actualizado el 5 de febrero,0,0,2,0,0,,,no indicado,planta 6ª,,0,,,84165548,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Juntas Generales,,Álava,87,,2019-03-29,,188000,0,3,0,0,0,
"Se vende Piso en Vitoria zona LAKUA-ARRIAGA, 140 m. de superficie, 12 m2 de terraza, 4 habitaciones dobles, un baño, un aseo, propiedad en buen estado, orientación este oeste., Extras: armarios empotrados, ascensor, calefacción, calefacción central, luminoso, muebles, puerta blindada, terraza, terraza acristalada, trastero, garaje incluído, Gastos de comunidad: 114 Eur., ,Venta: 235.000 €.",Anuncio actualizado el 29 de enero,0,0,2,1,0,segunda mano/buen estado,1980,no indicado,planta 7ª,plaza de garaje incluida en el precio,0,,,38702077,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",,,Álava,140,123,2019-03-29,"este, oeste",235000,0,4,1,0,1,
"Vendo un buen piso situado en bonito barrio de Vitoria que consta de tres habitaciones, salón, cocina con terraza, hall, baño, aseo y amplio camarote, con todos los servicios necesarios como son tiendas, colegios, iglesia, farmacia, bancos, paradas de tranvia, parque inmenso, ascensor desde la calle al ascensor principal, soportales para pasear en los dias de mal tiempo, varios bares.. . y muchas otras cosas. Trataré sólo con particularesrealmente interesados, así que abstenerse inmobiliarias y cualquier otra entidad especuladora. Solo venta, no alquiler. No duden en contactar conmigo y les atenderé gustosamente. Solo atiendo telefono. Saludos. 1ª Planta. Ascensor. Trastero. Terraza. Calefacción. Contactar solamente por tf. ó whatsapp. Gracias.",Anuncio actualizado el 22 de marzo,0,0,2,0,0,segunda mano/para reformar,1982,no indicado,planta 1ª exterior,,0,,calefacción individual: gas natural,83988378,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales, 28 , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Calle Juntas Generales, 28",,Álava,96,75,2019-03-29,"norte, sur",150000,1,3,1,0,1,
Soleado piso en Lakua.,Anuncio actualizado el 29 de enero,0,0,2,1,0,segunda mano/buen estado,,no indicado,planta 6ª exterior,,0,,,27949733,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales Kalea, 31 , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Calle Juntas Generales Kalea, 31",,Álava,97,77,2019-03-29,"sur, este",210000,0,3,1,0,1,
"Muy soleado, con dos terrazas acristaladas.",Anuncio actualizado el 24 de febrero,0,0,2,1,0,segunda mano/buen estado,,inmueble exento,planta 7ª exterior,plaza de garaje incluida en el precio,0,,,34680745,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle francisco javier de landaburu, 46 , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Calle francisco javier de landaburu, 46",,Álava,123,,2019-03-29,"norte, este, oeste",235000,1,4,1,0,1,
"lakua-arriaga, junto a la parada del tranvia, vivienda de tres dormitorios, salon, cocina equipada, baño completo grande, aseo con posibilidad de colocar ducha, dos terrazas, camarote, plaza de garaje incluida, gas ciudad, todo exterior, necesita actualizar, buena distribuccion, ¡ven a verla¡.",Anuncio actualizado el 29 de enero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 6ª exterior,plaza de garaje incluida en el precio,0,,,39651980,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," alfonso xi , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",alfonso xi,,Álava,115,87,2019-03-29,"norte, este",175000,1,3,1,0,1,
"En venta piso duplex de 98 M2 construidos distribuidos en 2 dormitorios, 1 baño, salón, cocina montada y equipada, terraza, trastero y garaje opcional.",Anuncio actualizado el 10 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 7ª,,0,,calefacción central,84462345,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Voluntaria Entrega , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Voluntaria Entrega,,Álava,98,,2019-03-29,,175000,0,2,1,0,1,
"¡Visita Virtual! Para ver la visita virtual de la vivienda ve a nuestra pagina (Yainmo Inmobiliaria) con la referencia 2459., , En la zona de Lakua, junto al parque de Arriaga y excelentemente conectado con el centro de Vitoria gracias al tranvía y con numerosos servicios a su alrededor (Colegios, comercios, bancos.. . etc) encontramos esta gran oportunidad., , Dispone de 80 metros cuadrados utiles excelentemente distribuidos en 3 dormitorios, salón, cocina equipada y dos baños completos, uno integrado en el dormitorio principal. Tiene ademas de una terraza abierta con una despensa., , Gracias a su orientación Norte/Sur parte de la vivienda recibe luz natural durante todo el día. Totalmente exterior. La calefacción es individual de gas y tan solo se pagan 50 euros de gastos de comunidad., , El precio incluye un camarote en la planta de entrecubiertas y una plaza de garaje en el mismo edificio., , Los elementos comunes estan en buen estado y tiene ascensor con acceso a minusválidos mediante rampa, ademas de un cuarto de bicis., ,No esperes mas a conocer tu futuro hogar ¡Contacta YA!",Anuncio actualizado el 28 de marzo,0,0,2,0,0,segunda mano/buen estado,1990,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,84652565,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",,,Álava,108,80,2019-03-29,,249000,0,3,1,0,1,
"Piso en Vitoria zona Lakua, en la calle Juntas Generales, 87 m. de superficie útil 3 habitaciones dobles, un baño, un aseo, propiedad para entrar a vivir, orientación suroeste, suelo de parquet, carpintería exterior de pvc / climalit.,Extras: armarios empotrados (en la entrada), ascensor (no cota cero. ), calefacción, calefacción indiv. gas, luminoso, luz, muebles, puerta blindada, terraza (dos, en la cocina y en una habitación de unos 3m2. ), trastero, arboles, autobuses, centros comerciales, centros medicos, colegios, tranvía, zonas infantiles.,Gastos de comunidad: 50 euros/mes. Se ha renovado el portal y las zonas de acceso al edificio. Soleado y caliente todo el dia. facil acceso al transporte publico como urbano ò tranvia, distribución:, 2 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 29 de enero,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,1772618,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales, 1 , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Calle Juntas Generales, 1",,Álava,92,87,2019-03-29,"sur, oeste",180000,0,3,1,0,0,
"Zona Lakua-Arriaga, vivienda de 85m² distribuidos en 3 dormitorios amplios, baño completo, aseo, cocina reformada recientemente y salón. La vivienda es totalmente exterior y con mucha luz durante todo el día. Dispone de camarote en la planta entre-cubierta. Ascensor a cota cero.",Anuncio actualizado el 7 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 6ª exterior,,0,,calefacción individual: gas natural,83091295,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Juntas Generales,,Álava,90,85,2019-03-29,"sur, este",175000,1,3,1,0,0,
"Piso duplex en la calle Voluntaria Entrega de 98m2 construidos, esta amueblado y para entrar a vivir. Tiene amplio salón, cocina-comedor, 2 dormitorios, 1 baño, balcón y trastero. Opcional existe la posibilidad de garaje doble. Tiene un gran armario empotrado nuevo, puertas nuevas, ventanas nuevas, suelo recién acuchillado y esta recién pintado. La calefacción es central y esta incluida en la cuota de comunidad de 120 euros al mes. La parada del tranvia esta a 50 metros. Preciosas vistas hacia la montaña.",Anuncio actualizado el 25 de marzo,0,1,1,1,0,segunda mano/buen estado,,,planta 7ª exterior,plaza de garaje por 28.000 eur adicionales,0,,calefacción central,83604637,Dúplex,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Voluntaria Entrega, 38 , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Calle Voluntaria Entrega, 38",,Álava,98,73,2019-03-29,este,179000,0,2,1,0,0,
"Se vende Piso en Vitoria zona LAKUA-ARRIAGA, 108 m. de superficie, 18 m2 de terraza (2 terrazas), 3 habitaciones dobles, 2 baños, propiedad en buen estado, orientación suroeste., Extras: ascensor, ascensor cota 0, calefacción, luminoso, muebles, puerta blindada, terraza (2 terrazas), trastero, cuarto de bicis, garaje incluído, Gastos de comunidad: 60 Eur., ,Venta: 215.000 €.",Anuncio actualizado el 28 de febrero,0,0,2,0,0,segunda mano/buen estado,1995,no indicado,planta 6ª,plaza de garaje incluida en el precio,0,,,83008224,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",,,Álava,108,95,2019-03-29,"sur, oeste",215000,0,3,1,0,1,
"FABULOSAS VISTAS!,Vivienda en venta de 80m2, exterior, totalmente equipada, distribuida en 3 habitaciones, 2 baños, 1 de ellos con bañera, salón amplio con zona de comedor, cocina, bonitas vistas al parque Arriaga, cuenta con 2 terrazas, 1 de ellas con cerramiento, calefacción individual de gas, gastos de comunidad solo 70€. ,Edificio con todo los elementos comunes rehabilitados, ascensor cota 0 para dar accesibilidad a la misma, mejoras en la vivienda, puertas macizas y la principal blindada, suelos de parquet y cerámicos y ventanas de rotura puente térmico, la vivienda cuenta con trastero para dar servicio de almacenaje.,Cercana a todo tipo de servicios y comunicación en transporte público, tranvía, autobuses y hospital.,Ven a visitarla!",Anuncio actualizado el 18 de febrero,0,0,2,0,0,segunda mano/buen estado,1995,en trámite,planta 7ª exterior,,0,,calefacción individual: gas natural,83182487,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Francisco Javier de Landaburu Kalea, Vitoria-Gasteiz , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Francisco Javier de Landaburu Kalea, Vitoria-Gasteiz",,Álava,80,,2019-03-29,"norte, sur",204500,0,3,1,0,1,
"se vende  duplex zona lakua arriaga  de 98m2 construidos, y 75 metros utiles esta amueblado y para entrar a vivir. Tiene amplio salón, cocina-comedor, 2 dormitorios, 1 baño, balcón y trastero. Opcional existe la posibilidad de garaje doble por 28.000€ Tiene un gran armario empotrado nuevo, puertas nuevas, ventanas nuevas, suelo recién acuchillado y esta recién pintado. La calefacción es central y esta incluida en la cuota de comunidad de 120 euros al mes. La parada del tranvia esta a 50 metros. Preciosas vistas hacia la montaña. .",Anuncio actualizado el 27 de marzo,0,0,1,1,0,,,,,,0,,,83902647,Piso,,,Vitoria-Gasteiz,Distrito Lakua - Arriaga," , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",,,Álava,98,75,2019-03-29,"sur, este",179000,0,2,1,0,0,
"Amplia vivienda, muy luminosa gracias a su buena altura, en fantástica zona, en muy buen estado de conservación, distribuida en 3 habitaciones, salón, cocina, terraza con cerramiento que da servicio a la cocina y dos baños completos. Calefacción de gas individual y gastos de comunidad de 56€ al mes.,La vivienda esta recientemente pintada, cuenta con suelo de parquet acuchillado también actualmente, electrodomésticos de la cocina renovados, amplios armarios en los dormitorios, el de la habitación principal es empotrado. La vivienda esta perfectamente acondicionada con mobiliario para entrar a vivir.,El edificio tiene ascensor a cota 0, puerta de acceso al portal automática habilitada para personas con movilidad reducida, cuarto de bicicletas de uso común, bajantes y tejado renovadas y camarote.,Ven a visitarla!",Anuncio actualizado el 29 de enero,0,1,2,1,0,segunda mano/buen estado,1993,en trámite,planta 5ª exterior,,0,,calefacción individual: gas natural,81448241,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," JUNTAS GENERALES , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",JUNTAS GENERALES,,Álava,105,,2019-03-29,"norte, sur",179000,0,3,1,0,0,
"Vivienda totalmente exterior, muy luminosa gracias a su altura, en zona LAKUA.,Distribuida en tres habitaciones, dos baños completos, salón, amplia cocina, calefacción individual de gas y balcón tendedero.,La vivienda cuenta con un trastero para dar servicio de almacenaje a la misma.,Edificio con tejado y fachada rehabilitado recientemente, acceso a ascensor con rampa lo cual da accesibilidad al mismo proporcionando la cota 0.,Perfecta ubicación y acceso a parada del tranvia muy cercana, todo tipo de servicios cercanos y comunicación de transporte urbano.",Anuncio actualizado el 29 de enero,0,1,2,0,0,segunda mano/buen estado,1990,en trámite,planta 6ª exterior,,0,,calefacción individual: gas natural,81569157,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Juntas Generales,,Álava,101,,2019-03-29,"norte, sur",188000,0,3,1,0,0,
"DUPLEX ZONA LAKUA,Vivienda tipo dúplex, con una superficie útil de 73m2, en la planta inferior cuenta con salón y cocina tipo office muy espaciosa, bajo la escalera una zona habilitada como despensa/trastero. En la planta superior 2 habitaciones dobles amplias, 1 de ellas con un armario empotrado a medida de pared a pared y balcón muy agradable, en el hall de la planta superior se encuentra el acceso al baño con bañera que da servicio a la vivienda.,Ventanas de pvc oscilobatientes lacadas en blanco, recién pintado, calefacción centralizada incluida en los gastos comunitarios, muy luminoso gracias a su fabulosa altura y orientación este lo que da calidez a la vivienda gracias al sol desde el amanecer hasta el mediodía.,Vistas despejadas, trastero que da un extra de espacio de almacenaje, posibilidad de garaje doble a convenir tanto en alquiler como con opción a compra.,Edificio con los elementos comunes en buen estado, con inmejorables conexiones en transporte público a escasos metros de la parada del tranvía. ,* Entrega de la vivienda a partir de junio de 2019.,* Posibilidad de una tercera habitación cerrando comedor de la cocina.,Ven a visitarla!",Anuncio actualizado el 29 de enero,0,1,1,1,0,segunda mano/buen estado,,,planta 7ª exterior,plaza de garaje por 28.000 eur adicionales,0,,calefacción central: gas,83632444,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Voluntaria Entrega , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Voluntaria Entrega,,Álava,98,73,2019-03-29,este,179000,0,2,0,0,0,
"PARA ENTRAR A VIVIR,-Estupenda vivienda de 90m2 construidos, 85m2 útiles, distribuida en 3 habitaciones, 2 baños, salón y cocina con balcón.,-Calefacción individual a gas, radiadores, ventanas y caldera cambiados.,-En muy buen estado.,-Orientación Norte-Sur.,-Acceso adaptado a personas con movilidad reducida, portal reformado con dos entradas.,-Videoportero, ascensor cota cero.,-En el precio incluye plaza de garaje y trastero.,-Muy cerca de ikastola, centros cívicos, bares, parques.. .,-Sin derramas ni deudas.",Anuncio actualizado el 16 de febrero,0,1,2,0,0,segunda mano/buen estado,1990,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,84310817,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Francisco Javier de Landaburu Kalea, Vitoria-Gasteiz , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Francisco Javier de Landaburu Kalea, Vitoria-Gasteiz",,Álava,90,85,2019-03-29,"norte, sur",246000,0,3,1,0,0,
"Piso en la zona de Lakua, 85 m2 útiles distribuidos en 3 dormitorios, salón, cocina y 2 baños. Dispone de 2 armarios empotrados, 2 terrazas, tendedero y trastero. Calefacción y agua caliente individual de gas. Exterior Sur-Norte. Ascensor a cota 0. Plaza de garaje. Cuarto de bicicletas. 60 euros/mes de gastos de comunidad.",Anuncio actualizado el 1 de febrero,0,0,2,1,0,segunda mano/buen estado,,,planta 5ª exterior,plaza de garaje incluida en el precio,0,,,39229441,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Francisco Javier de Landaburu , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Francisco Javier de Landaburu,,Álava,85,,2019-03-29,"norte, sur",330000,0,3,1,0,1,
"IDEAL PARA INVERTIR,-Vivienda en muy buen estado de 92m2 construidos, 78m2 útiles, distribuida en 3 habitaciones, 2 baños, salón y cocina.,-Dispone de ascensor, calefacción individual de gas y trastero.,-Cuenta con dos terrazas, una cerrada con orientación Norte y la otra sin cerrar al Sur.,-toda exterior y amueblada.,-La vivienda actualmente se encuentra alquilada (1 año y medio de contrato les queda a los inquilinos).,-Antigüedad aprox. 37 años.",Anuncio actualizado el 11 de marzo,0,0,2,0,0,segunda mano/buen estado,1982,en trámite,planta 2ª exterior,,0,,calefacción individual: gas natural,84465107,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Juntas Generales Kalea, Vitoria-Gasteiz , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Juntas Generales Kalea, Vitoria-Gasteiz",,Álava,92,78,2019-03-29,"norte, sur",156000,0,3,1,0,1,
"Vivienda exterior de 85m2, muy luminosa, fabulosas vistas gracias a su altura, orientación noreste, en perfecto estado de conservación.,Totalmente equipada, 3 habitaciones, 2 baños, salón, cocina, balcón, cercano a todo tipo de servicios y comunicación de transporte, calefacción individual de gas, trastero, garaje, suelos de parquet.,Ascensor a cota cero, solo 40€ de gastos de comunidad.,Ven a visitarla.",Anuncio actualizado el 22 de marzo,0,1,2,1,0,segunda mano/buen estado,1990,en trámite,planta 4ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,82616326,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Voluntaria Entrega Kalea, Vitoria-Gasteiz , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Voluntaria Entrega Kalea, Vitoria-Gasteiz",,Álava,120,85,2019-03-29,"norte, este",205500,1,3,1,0,0,
"Piso exterior distribuido en salón-comedor, cocina, lavadero, 3 habitaciones, 2 baños y terraza en la zona de Arriaga de Vitoria/Gasteiz. Cuenta además con un trastero situado en planta cubierta.,Posibilidad de adquirir plaza de parking en el mismo edificio (consulta disponibilidad y precios).,Situado en el barrio de Lakua, zona con todos los servicios y bien comunicada con el centro a través de calle Portal de Foronda, entorno con varias paradas de autobús y tranvía en sus inmediaciones.,Nº Registro:,CEE/CAPV/2015/00031811/E.",Anuncio actualizado el 29 de enero,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,36831678,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle FRANCISCO JAVIER LANDABURU , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle FRANCISCO JAVIER LANDABURU,,Álava,99,88,2019-03-29,,269600,0,3,0,0,0,
"Precioso dúplex en Voluntaria Entrega de 75m2 útiles, en la zona de Arriaga., , La vivienda se encuentra dividida en dos plantas, compuestas por salón, cocina-comedor, baño completo con bañera, dos habitaciones y terraza., , El inmueble cuenta con trastero de casi siete metros cuadrados y tiene posibilidad de plaza de garaje cercana a la vivienda., , Características: ventanas de aluminio con doble acristalamiento, puertas de madera, suelo de parquet y cerámico, sistema de calefacción central., ,Vivienda coqueta que se vende amueblada y lista para entrar a vivir. Merece la pena ir a verla.",Anuncio actualizado el 8 de febrero,0,0,1,0,0,segunda mano/buen estado,1981,en trámite,planta 7ª exterior,,0,,,84200501,Dúplex,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Voluntaria Entrega , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Voluntaria Entrega,,Álava,83,75,2019-03-29,este,179000,0,2,1,0,0,
"Se vende Piso en Vitoria zona LAKUA-ARRIAGA, 85 m. de superficie, 2 m2 de terraza (terraza-tendedero), 3 habitaciones dobles, un baño, un aseo, propiedad en buen estado, orientación norte sur. Muy buena distribución., Extras: armarios empotrados, ascensor, ascensor cota 0, calefacción, luminoso, muebles, puerta blindada, terraza (terraza tendedero), trastero. Garaje opcional 10.000€, cerca a esta propiedad tienes, árboles, Gastos de comunidad: 55 Eur., ,Venta: 186.000 €.",Anuncio actualizado el 2 de marzo,0,0,2,1,0,segunda mano/buen estado,1990,no indicado,planta 2ª,,0,,,82977717,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",,,Álava,85,72,2019-03-29,"norte, sur",186000,0,3,1,0,1,
"Piso en c/ Francisco Javier de Landaburu (LAKUA) 87 m2 útiles distribuidos en 3 dormitorios, ámplio salón, cocina, baño con bañera y aseo.,Dispone asimismo de terraza, tendedero y trastero. Vistas al parque de Arriaga. Servicios de calefacción y agua caliente individual de gas y ascensor a cota 0.,GARAJE OPCIONAL POR 10.000 €.",Anuncio actualizado el 14 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje por 10.000 eur adicionales,0,,,33880497,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle francisco javier de landaburu , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle francisco javier de landaburu,,Álava,87,,2019-03-29,,186000,0,3,1,0,1,
"Nueva promoción de SÓLO 8 VIVIENDAS, compuestas de 2 dormitorios y Áticos de 2 y 3 dormitorios. Todas las viviendas se entregan con la cocina equipada, ascensor a cota cero, garaje acceso directo, calef ind de gas y trastero. Excelentes calidades. Desde 139.000 € + IVA. VIVIENDAS LIBRES A PRECIOS DE VPO. FACILIDADES DE PAGO. Pásate por nuestra oficina y te daremos información detallada.",Anuncio actualizado el 28 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,82458345,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Agirrelanda , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Agirrelanda,,Álava,75,67,2019-03-29,,139000,0,2,0,0,1,
"Piso alto y exterior. Calefacción individual de gas. Buen estado, para entrar a vivir.",Anuncio actualizado el 29 de enero,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 6ª exterior,,0,,calefacción individual: gas natural,83930454,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Juntas Generales Kalea, Vitoria-Gasteiz , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Juntas Generales Kalea, Vitoria-Gasteiz",,Álava,90,87,2019-03-29,,188000,0,3,0,0,0,
"Fabulosa vivienda de 120m2 en perfecto estado de conservación, muy amplia, con preciosas vistas gracias a su buena altura, magnifica zona con todo tipo de servicios y barrio con mucha vida.,La vivienda se distribuye en 4 habitaciones, dos baños uno con bañera y otro con ducha, recientemente reformado, salón, cocina, vestíbulo, cuenta con armarios empotrados para la optimización del espacio de almacenaje, bonitos suelos de parquet.,Cuenta con calefacción individual con caldera de condensación instalada hace 2 años, suelos de parquet, la puerta de la entrada es semiacorazada recientemente renovada, portal con videovigilancia, vivienda equipada de concepto actual, con terrazas, 1 que da servicio a la cocina y a la otra al dormitorio.,Opción de alquiler de garaje por 20,00€/mes.,Gastos de comunidad mensual 60€.,Ven a visitarla!",Anuncio actualizado el 1 de marzo,0,0,2,1,0,segunda mano/buen estado,1988,en trámite,planta 6ª exterior,,0,,calefacción individual: gas natural,82925154,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Julian de Arrese Kalea, Vitoria-Gasteiz , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Julian de Arrese Kalea, Vitoria-Gasteiz",,Álava,120,95,2019-03-29,"sur, oeste",237000,0,4,1,0,1,
"Vivienda en perfecto estado con garaje y trastero. Con muchas mejoras puerta semiacorazada, interruptores, hilo musical, parquet acuchillado, radiadores. Cocina completamente reformada hace 5 años. Muy buena distribucion, aprovechando mucho la superficie: 3 habitaciones amplias (una de ellas tipo suite con vestidor y baño, otra con terraza). , 2 baños completos con bañera, despensa con posibilidad de lavadora y secadora, cocina y salon. Otientacion NO y S, soleada y con buenas vistas.",Anuncio actualizado el 24 de marzo,0,0,2,0,0,segunda mano/buen estado,1995,no indicado,planta 5ª exterior,plaza de garaje incluida en el precio,1,,,30531506,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Lakua Arriaga, 49 , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ","Lakua Arriaga, 49",,Álava,100,87,2019-03-29,"norte, sur, oeste",190000,1,3,1,0,1,
"Piso de 3 habitaciones, amplio salón, cocina, 2 cuartos de baño  y terraza tendedero. Calefacción individual de gas. Dispone de un camarote grande. Ascensor con rampa. Se queda amueblado. Buena altura y vistas.",Anuncio actualizado el 7 de marzo,0,0,2,0,0,segunda mano/buen estado,1990,,planta 6ª exterior,,0,,,81380664,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Juntas Generales , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Juntas Generales,,Álava,101,87,2019-03-29,,180000,0,3,1,0,1,
"Piso de 4 habitaciones, salón, cocina, 2 terrazas cerradas de 3m2  y 10m2 respectivamente, baño y aseo. Servicios centrales. Ascensor con elevador, camarote y plaza de garaje. Es un piso soleado, con buenas vistas. Está en buen estado y se queda amueblado. Elementos comunes en buen estado.",Anuncio actualizado el 7 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 7ª exterior,plaza de garaje incluida en el precio,0,,,81734822,Piso,,1,Vitoria-Gasteiz,Distrito Lakua - Arriaga," Calle Francisco Javier de Landaburu , Distrito Lakua - Arriaga , Vitoria-Gasteiz , Álava ",Calle Francisco Javier de Landaburu,,Álava,123,95,2019-03-29,,230000,0,4,1,0,1,
